482	2	1
647	2	1
874	2	1
778	2	1
848	2	1
590	4	1
450	4	1
619	4	1
867	4	1
551	10	1
787	10	1
605	10	1
64	11	1
575	11	1
831	11	1
867	11	1
508	11	1
222	15	1
293	15	1
321	15	1
218	15	1
953	15	1
625	15	1
647	15	1
700	20	1
489	20	1
865	20	1
645	20	1
936	21	1
47	21	1
361	21	1
575	21	1
655	21	1
218	22	1
222	22	1
218	24	1
222	24	1
222	25	1
321	25	1
625	25	1
395	25	1
293	25	1
953	25	1
686	27	1
47	27	1
655	27	1
390	27	1
936	27	1
509	27	1
259	27	1
506	28	1
458	28	1
427	28	1
509	28	1
200	28	1
661	30	1
855	30	1
801	30	1
383	30	1
197	42	1
384	42	1
49	42	1
340	42	1
647	43	1
142	43	1
119	43	1
47	43	1
489	43	1
243	43	1
335	43	1
707	43	1
340	45	1
189	45	1
475	47	1
424	47	1
582	47	1
568	47	1
340	50	1
189	50	1
727	55	1
395	55	1
801	55	1
81	55	1
287	62	1
469	62	1
248	62	1
385	62	1
575	62	1
877	64	1
81	64	1
770	64	1
274	64	1
81	67	1
213	73	1
498	73	1
64	73	1
87	73	1
236	73	1
161	73	1
963	77	1
50	77	1
906	77	1
489	77	1
736	77	1
506	77	1
222	83	1
321	83	1
647	83	1
316	83	1
218	83	1
293	83	1
155	87	1
305	87	1
643	87	1
787	92	1
682	92	1
458	92	1
113	92	1
900	92	1
489	94	1
975	94	1
189	94	1
771	94	1
482	94	1
340	97	1
189	97	1
218	98	1
925	98	1
727	98	1
287	98	1
395	98	1
305	98	1
164	103	1
207	103	1
60	103	1
564	105	1
380	111	1
47	111	1
647	111	1
204	111	1
243	113	1
598	113	1
215	113	1
108	113	1
555	113	1
142	113	1
350	118	1
482	118	1
590	118	1
379	119	1
787	119	1
158	119	1
627	122	1
727	122	1
893	122	1
567	122	1
395	122	1
167	122	1
426	122	1
897	122	1
615	122	1
590	122	1
937	123	1
89	123	1
113	123	1
270	123	1
777	123	1
492	130	1
975	130	1
661	130	1
498	130	1
194	130	1
865	130	1
49	132	1
384	132	1
197	132	1
647	132	1
855	134	1
550	134	1
661	134	1
615	134	1
376	137	1
498	137	1
801	137	1
218	137	1
611	138	1
55	138	1
699	138	1
707	138	1
661	144	1
814	144	1
855	144	1
865	149	1
460	155	1
661	155	1
652	155	1
46	156	1
390	156	1
655	156	1
647	156	1
686	156	1
259	156	1
784	156	1
213	156	1
61	156	1
358	163	1
637	163	1
155	165	1
321	165	1
659	165	1
647	165	1
647	168	1
598	169	1
647	169	1
645	169	1
340	176	1
189	176	1
252	176	1
305	180	1
60	180	1
321	180	1
218	180	1
222	180	1
661	185	1
627	185	1
550	185	1
583	185	1
595	185	1
80	190	1
222	190	1
221	190	1
925	190	1
316	190	1
647	194	1
61	194	1
204	194	1
361	194	1
91	194	1
647	195	1
383	195	1
462	195	1
625	195	1
399	195	1
631	195	1
340	200	1
874	200	1
771	200	1
866	200	1
906	200	1
886	200	1
900	200	1
473	200	1
784	204	1
360	205	1
806	205	1
489	205	1
771	205	1
736	205	1
874	205	1
223	205	1
647	214	1
555	214	1
293	214	1
222	214	1
682	214	1
727	215	1
625	215	1
801	215	1
682	215	1
468	215	1
462	215	1
877	215	1
473	215	1
155	224	1
659	224	1
49	224	1
647	224	1
321	224	1
637	226	1
160	226	1
890	226	1
97	226	1
350	227	1
91	227	1
380	227	1
323	227	1
116	227	1
936	227	1
573	231	1
849	231	1
682	231	1
379	231	1
252	232	1
81	232	1
506	232	1
573	236	1
218	236	1
287	236	1
81	238	1
506	238	1
252	238	1
906	238	1
240	241	1
595	242	1
149	242	1
777	242	1
615	242	1
685	242	1
472	242	1
399	243	1
47	243	1
866	246	1
318	246	1
564	246	1
321	252	1
625	252	1
877	252	1
222	252	1
316	252	1
594	252	1
287	260	1
925	260	1
605	260	1
222	260	1
559	261	1
326	261	1
944	261	1
345	263	1
802	263	1
668	264	1
34	264	1
801	264	1
222	266	1
218	266	1
933	266	1
252	268	1
340	268	1
340	271	1
189	271	1
897	273	1
699	273	1
316	273	1
168	273	1
357	273	1
770	276	1
137	276	1
395	277	1
321	277	1
316	277	1
218	277	1
925	277	1
293	277	1
155	289	1
