459	680	1
513	680	1
875	680	1
428	801	1
459	801	1
513	801	1
875	801	1
381	1319	1
309	1319	1
538	128	1
118	128	1
903	128	1
308	128	1
54	128	1
428	128	1
740	128	1
823	128	1
450	128	1
851	128	1
866	128	1
695	128	1
788	128	1
854	128	1
228	128	1
145	128	1
459	128	1
513	128	1
26	128	1
10	128	1
595	128	1
619	128	1
869	128	1
236	128	1
90	128	1
601	128	1
581	128	1
407	128	1
555	128	1
283	128	1
232	128	1
768	128	1
289	128	1
766	128	1
100	128	1
875	128	1
841	128	1
889	128	1
719	128	1
704	128	1
482	128	1
472	917	1
308	917	1
823	917	1
132	917	1
678	917	1
229	917	1
55	917	1
494	917	1
241	917	1
203	917	1
866	917	1
175	917	1
10	917	1
268	917	1
465	917	1
893	917	1
407	917	1
855	917	1
230	917	1
289	917	1
858	917	1
611	917	1
464	917	1
841	917	1
166	917	1
603	917	1
642	1470	1
472	944	1
308	944	1
668	944	1
54	944	1
403	944	1
661	944	1
949	944	1
5	944	1
268	944	1
407	944	1
858	944	1
464	944	1
166	944	1
591	675	1
815	675	1
308	675	1
880	675	1
668	675	1
428	675	1
431	675	1
823	675	1
132	675	1
229	675	1
55	675	1
608	675	1
136	675	1
598	675	1
14	675	1
636	675	1
866	675	1
695	675	1
175	675	1
228	675	1
542	675	1
33	675	1
145	675	1
214	675	1
459	675	1
513	675	1
88	675	1
614	675	1
198	675	1
948	675	1
394	675	1
938	675	1
148	675	1
10	675	1
130	675	1
816	675	1
242	675	1
471	675	1
262	675	1
619	675	1
869	675	1
724	675	1
236	675	1
736	675	1
90	675	1
53	675	1
694	675	1
561	675	1
932	675	1
306	675	1
581	675	1
407	675	1
720	675	1
240	675	1
25	675	1
855	675	1
230	675	1
768	675	1
154	675	1
289	675	1
769	675	1
974	675	1
366	675	1
817	675	1
965	675	1
362	675	1
699	675	1
593	675	1
464	675	1
875	675	1
841	675	1
166	675	1
899	675	1
645	675	1
946	675	1
122	675	1
672	675	1
603	675	1
410	675	1
719	675	1
108	675	1
597	675	1
482	675	1
775	675	1
401	675	1
415	675	1
586	675	1
647	745	1
914	745	1
560	955	1
472	972	1
308	972	1
612	972	1
577	972	1
814	972	1
668	972	1
54	972	1
428	972	1
976	972	1
891	972	1
132	972	1
229	972	1
55	972	1
556	972	1
583	972	1
866	972	1
695	972	1
788	972	1
922	972	1
214	972	1
949	972	1
419	972	1
938	972	1
10	972	1
338	972	1
961	972	1
471	972	1
262	972	1
619	972	1
869	972	1
183	972	1
724	972	1
627	972	1
465	972	1
581	972	1
407	972	1
283	972	1
230	972	1
712	972	1
154	972	1
289	972	1
858	972	1
842	972	1
366	972	1
100	972	1
464	972	1
875	972	1
18	972	1
166	972	1
603	972	1
704	972	1
354	972	1
118	560	1
308	560	1
668	560	1
428	560	1
678	560	1
636	560	1
866	560	1
695	560	1
879	560	1
88	560	1
948	560	1
148	560	1
10	560	1
651	560	1
861	560	1
236	560	1
643	560	1
407	560	1
289	560	1
366	560	1
965	560	1
100	560	1
875	560	1
445	560	1
897	560	1
672	560	1
704	560	1
288	1247	1
490	1247	1
308	1672	1
428	1672	1
459	1672	1
513	1672	1
581	1672	1
407	1672	1
232	1672	1
759	1672	1
875	1672	1
460	1672	1
482	1672	1
678	1217	1
55	1217	1
556	1217	1
788	1217	1
904	1217	1
475	1217	1
617	1217	1
88	1217	1
758	1217	1
10	1217	1
236	1217	1
247	1217	1
407	1217	1
230	1217	1
366	1217	1
582	1217	1
445	1217	1
565	1217	1
672	1217	1
64	1217	1
755	1217	1
257	1217	1
379	218	1
591	516	1
903	516	1
308	516	1
814	516	1
428	516	1
556	516	1
459	516	1
513	516	1
198	516	1
10	516	1
581	516	1
407	516	1
875	516	1
673	516	1
603	516	1
482	516	1
264	1353	1
538	1353	1
134	1353	1
697	1353	1
462	1353	1
906	1353	1
202	1353	1
740	1353	1
193	1353	1
99	1353	1
233	1353	1
145	1353	1
349	1353	1
576	1353	1
46	1353	1
5	1353	1
752	1353	1
268	1353	1
947	1353	1
676	1353	1
22	1353	1
555	1353	1
754	1353	1
258	1353	1
120	1353	1
285	1353	1
875	1353	1
877	1353	1
871	1353	1
704	1353	1
81	1353	1
693	1353	1
60	1562	1
229	372	1
849	372	1
450	372	1
443	372	1
459	372	1
759	372	1
875	372	1
841	372	1
308	569	1
428	569	1
459	569	1
513	569	1
581	569	1
875	569	1
482	569	1
394	1711	1
412	1711	1
223	1711	1
100	1711	1
875	1711	1
774	606	1
233	813	1
776	813	1
625	813	1
857	813	1
803	813	1
693	813	1
428	442	1
581	442	1
407	442	1
852	442	1
464	442	1
875	442	1
166	442	1
482	442	1
16	1750	1
702	1750	1
753	261	1
823	261	1
626	261	1
695	261	1
854	261	1
233	261	1
145	261	1
39	261	1
544	261	1
760	261	1
963	261	1
394	261	1
476	261	1
736	261	1
754	261	1
1	261	1
737	261	1
289	261	1
464	261	1
719	261	1
354	261	1
269	261	1
616	261	1
167	1638	1
229	1162	1
740	12	1
197	12	1
600	1735	1
373	1735	1
407	1735	1
925	430	1
815	430	1
502	430	1
823	430	1
705	430	1
966	430	1
674	430	1
51	430	1
272	430	1
788	430	1
48	430	1
879	430	1
922	430	1
20	430	1
228	430	1
162	430	1
677	430	1
459	430	1
394	430	1
920	430	1
840	430	1
69	430	1
785	430	1
724	430	1
236	430	1
53	430	1
777	430	1
643	430	1
627	430	1
168	430	1
346	430	1
465	430	1
407	430	1
395	430	1
615	430	1
239	430	1
751	430	1
317	430	1
412	430	1
230	430	1
712	430	1
154	430	1
858	430	1
573	430	1
806	430	1
965	430	1
357	430	1
699	430	1
774	430	1
766	430	1
100	430	1
875	430	1
18	430	1
495	430	1
841	430	1
166	430	1
238	430	1
122	430	1
897	430	1
846	430	1
336	430	1
704	430	1
848	430	1
378	430	1
924	430	1
77	430	1
808	430	1
642	731	1
305	731	1
60	731	1
603	1181	1
544	1105	1
375	469	1
118	469	1
308	469	1
54	469	1
428	469	1
678	469	1
229	469	1
88	469	1
170	469	1
576	469	1
938	469	1
940	469	1
10	469	1
525	469	1
625	469	1
724	469	1
465	469	1
407	469	1
615	469	1
751	469	1
855	469	1
154	469	1
289	469	1
366	469	1
285	469	1
852	469	1
875	469	1
18	469	1
841	469	1
166	469	1
460	469	1
603	469	1
354	469	1
415	469	1
308	383	1
298	383	1
132	383	1
678	383	1
229	383	1
494	383	1
443	383	1
866	383	1
690	383	1
327	383	1
576	383	1
940	383	1
752	383	1
657	383	1
667	383	1
601	383	1
932	383	1
893	383	1
581	383	1
407	383	1
751	383	1
847	383	1
235	383	1
852	383	1
759	383	1
593	383	1
216	383	1
310	383	1
464	383	1
841	383	1
166	383	1
460	383	1
889	383	1
794	383	1
482	383	1
109	1687	1
63	1687	1
555	1687	1
510	216	1
271	216	1
407	694	1
424	1601	1
454	1601	1
544	1601	1
199	1601	1
5	1601	1
893	1601	1
180	1601	1
216	1601	1
808	1601	1
355	1601	1
707	219	1
925	219	1
815	219	1
149	219	1
308	219	1
577	219	1
668	219	1
823	219	1
132	219	1
229	219	1
55	219	1
217	219	1
705	219	1
494	219	1
562	219	1
450	219	1
51	219	1
866	219	1
788	219	1
48	219	1
413	219	1
690	219	1
20	219	1
228	219	1
542	219	1
162	219	1
550	219	1
436	219	1
587	219	1
677	219	1
145	219	1
490	219	1
498	219	1
273	219	1
938	219	1
10	219	1
107	219	1
511	219	1
471	219	1
619	219	1
869	219	1
236	219	1
414	219	1
907	219	1
53	219	1
932	219	1
29	219	1
893	219	1
407	219	1
615	219	1
239	219	1
256	219	1
317	219	1
855	219	1
230	219	1
768	219	1
154	219	1
289	219	1
858	219	1
842	219	1
965	219	1
357	219	1
699	219	1
852	219	1
774	219	1
727	219	1
759	219	1
417	219	1
766	219	1
593	219	1
100	219	1
875	219	1
66	219	1
841	219	1
166	219	1
899	219	1
